event_id,file,subject,game,bout_length,cross2,is_long,bout_class,n_changes,change_rate,n_unique_cur_actions,dominant_action_fraction,final_cur_action,modal_cur_action,mean_imag_nonnoop_fraction,commit_action,commit_search_final_action,commit_search_modal_action,commit_matches_final_cur_action,commit_matches_modal_cur_action,commit_matches_commit_search_final,commit_matches_commit_search_modal
sub001-ses04-block8-game2_000::b0057,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,14,26,0,Short,11,0.8461538461538461,4,0.35714285714285715,5,1,0.8690559906299302,1,0,5,0,1,0,0
sub001-ses04-block8-game2_000::b0058,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,9,26,0,Short,7,0.875,5,0.3333333333333333,1,3,0.8844156087331011,1,5,3,1,0,0,0
sub001-ses04-block8-game2_000::b0059,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,5,3,0.8762939958592133,1,1,1,0,0,1,1
sub001-ses04-block8-game2_000::b0060,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,16,26,0,Short,15,1.0,6,0.3125,1,1,0.8419075966400493,3,5,5,0,0,0,0
sub001-ses04-block8-game2_000::b0061,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,3,3,0.9066322335286258,2,5,0,0,0,0,0
sub001-ses04-block8-game2_000::b0062,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,18,26,0,Short,15,0.8823529411764706,6,0.3888888888888889,3,1,0.8553179462866499,2,1,4,0,0,0,0
sub001-ses04-block8-game2_000::b0063,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,13,26,0,Short,10,0.8333333333333334,5,0.38461538461538464,5,5,0.8495578696665652,1,1,5,0,0,1,0
sub001-ses04-block8-game2_000::b0064,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,5,26,0,Short,4,1.0,4,0.4,1,3,0.8322485726833552,1,0,0,1,0,0,0
sub001-ses04-block8-game2_000::b0065,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,2,1.0,2,0.6666666666666666,2,2,0.8348890860692103,1,5,5,0,0,0,0
sub001-ses04-block8-game2_000::b0066,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,8,26,0,Short,6,0.8571428571428571,5,0.375,5,3,0.8605555340823199,1,1,2,0,0,1,0
sub001-ses04-block8-game2_000::b0067,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,3,0.5,1,1,0.8427783559461404,1,1,5,1,1,1,0
sub001-ses04-block8-game2_000::b0068,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,0,0.0,1,1.0,1,1,0.8473304473304474,1,2,0,1,1,0,0
sub001-ses04-block8-game2_000::b0069,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,2,1.0,2,0.6666666666666666,2,2,0.889817911557042,1,2,5,0,0,0,0
sub001-ses04-block8-game2_000::b0070,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,3,1,0.8611916264090177,1,1,1,0,1,1,1
sub001-ses04-block8-game2_000::b0071,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,3,1,0.910590323085756,1,0,5,0,1,0,0
sub001-ses04-block8-game2_000::b0072,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,3,0.5,0,3,0.8585787312990961,1,1,5,0,0,1,0
sub001-ses04-block8-game2_000::b0073,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,5,4,0.7655328798185941,2,1,5,0,0,0,0
sub001-ses04-block8-game2_000::b0074,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,1,1,0.86625,1,1,2,1,1,1,0
sub001-ses04-block8-game2_000::b0075,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,2,1.0,2,0.6666666666666666,5,5,0.8866223640242407,1,1,3,0,0,1,0
sub001-ses04-block8-game2_000::b0076,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,1,0.3333333333333333,2,0.75,1,1,0.8544685990338163,1,0,0,1,1,0,0
sub001-ses04-block8-game2_000::b0077,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,7,26,0,Short,5,0.8333333333333334,4,0.42857142857142855,3,0,0.8238846606677319,3,1,5,1,0,0,0
sub001-ses04-block8-game2_000::b0078,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,1,1,0.8720710506424793,1,1,1,1,1,1,1
sub001-ses04-block8-game2_000::b0079,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,5,26,0,Short,3,0.75,4,0.4,2,0,0.7967216280451574,1,4,1,0,0,0,1
sub001-ses04-block8-game2_000::b0080,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,8,26,0,Short,6,0.8571428571428571,4,0.375,3,4,0.8746768559761887,2,3,2,0,0,0,1
sub001-ses04-block8-game2_000::b0081,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,15,26,0,Short,11,0.7857142857142857,6,0.26666666666666666,3,2,0.8507547087659173,2,2,2,0,1,1,1
sub001-ses04-block8-game2_000::b0082,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,20,26,0,Short,16,0.8421052631578947,6,0.4,2,1,0.8683205334314417,3,3,5,0,0,1,0
sub001-ses04-block8-game2_000::b0083,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,12,26,0,Short,9,0.8181818181818182,5,0.25,5,1,0.8624849472463662,1,4,5,0,1,0,0
sub001-ses04-block8-game2_000::b0084,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,11,26,0,Short,8,0.8,6,0.36363636363636365,2,5,0.8587493278593691,1,1,1,0,0,1,1
sub001-ses04-block8-game2_000::b0085,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,5,26,0,Short,4,1.0,4,0.4,5,5,0.8798580301685892,1,0,5,0,0,0,0
sub001-ses04-block8-game2_000::b0086,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,17,26,0,Short,14,0.875,6,0.35294117647058826,2,5,0.8360250712717294,2,3,3,1,0,0,0
sub001-ses04-block8-game2_000::b0087,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,1,26,0,Short,0,0.0,1,1.0,2,2,0.9111111111111111,2,2,1,1,1,1,0
sub001-ses04-block8-game2_000::b0088,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,23,26,0,Short,20,0.9090909090909091,6,0.43478260869565216,1,1,0.8692699750164404,3,3,5,0,0,1,0
sub001-ses04-block8-game2_000::b0089,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,3,1.0,4,0.25,0,0,0.8182850241545894,1,2,5,0,0,0,0
sub001-ses04-block8-game2_000::b0090,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,1,1,0.8548803249890207,3,0,1,0,0,0,0
sub001-ses04-block8-game2_000::b0091,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,6,26,0,Short,4,0.8,4,0.3333333333333333,0,0,0.7805569828404176,2,2,0,0,0,1,0
sub001-ses04-block8-game2_000::b0092,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,15,26,0,Short,13,0.9285714285714286,6,0.4,0,0,0.812602168773769,3,0,1,0,0,0,0
sub001-ses04-block8-game2_000::b0093,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,16,26,0,Short,13,0.8666666666666667,5,0.375,1,1,0.8502742229288033,1,5,5,1,1,0,0
sub001-ses04-block8-game2_000::b0094,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,14,26,0,Short,13,1.0,6,0.21428571428571427,4,0,0.8262433699194529,3,1,1,0,0,0,0
sub001-ses04-block8-game2_000::b0095,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,1,1,0.8522566029186882,1,0,5,1,1,0,0
sub001-ses04-block8-game2_000::b0096,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,9,26,0,Short,7,0.875,5,0.3333333333333333,5,3,0.8540112559710226,2,0,0,0,0,0,0
sub001-ses04-block8-game2_000::b0097,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,6,26,0,Short,5,1.0,5,0.3333333333333333,1,1,0.8458545408557652,1,3,5,1,1,0,0
sub001-ses04-block8-game2_000::b0098,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,14,26,0,Short,12,0.9230769230769231,6,0.2857142857142857,0,0,0.8298168902322435,3,0,5,0,0,0,0
sub001-ses04-block8-game2_000::b0099,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,1,1,0.8558771486349848,1,4,0,1,1,0,0
sub001-ses04-block8-game2_000::b0100,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,5,26,0,Short,4,1.0,2,0.6,2,2,0.8795808921780244,1,1,0,0,0,1,0
sub001-ses04-block8-game2_000::b0101,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,1,0.5,2,0.6666666666666666,1,1,0.867793880837359,1,5,4,1,1,0,0
sub001-ses04-block8-game2_000::b0102,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,3,1.0,4,0.25,1,0,0.869448615566628,1,5,2,1,0,0,0
sub001-ses04-block8-game2_000::b0103,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,5,1,0.8955555555555555,1,4,1,0,1,0,1
sub001-ses04-block8-game2_000::b0104,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,2,26,0,Short,0,0.0,1,1.0,2,2,0.8808962264150944,1,4,4,0,0,0,0
sub001-ses04-block8-game2_000::b0105,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,3,1.0,4,0.25,1,0,0.8319472858701583,1,0,0,1,0,0,0
sub001-ses04-block8-game2_000::b0106,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,3,0.5,5,4,0.8702706299911269,1,0,3,0,0,0,0
sub001-ses04-block8-game2_000::b0107,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,4,3,0.9055782312925169,1,5,4,0,0,0,0
sub001-ses04-block8-game2_000::b0108,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,10,26,0,Short,8,0.8888888888888888,5,0.4,1,1,0.8501410664481641,2,4,4,0,0,0,0
sub001-ses04-block8-game2_000::b0109,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,1,0.5,2,0.6666666666666666,3,5,0.9002947163734695,1,1,0,0,0,1,0
sub001-ses04-block8-game2_000::b0110,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,5,5,0.8506178141932074,1,2,1,0,0,0,1
sub001-ses04-block8-game2_000::b0111,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,2,5,0.7934413765506203,1,4,5,0,0,0,0
sub001-ses04-block8-game2_000::b0112,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,2,26,0,Short,0,0.0,1,1.0,2,2,0.9692894419911682,1,5,0,0,0,0,0
sub001-ses04-block8-game2_000::b0113,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,0,0,0.8485192981125397,1,1,1,0,0,1,1
sub001-ses04-block8-game2_000::b0114,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,4,0,0.8923758182518291,2,5,4,0,0,0,0
sub001-ses04-block8-game2_000::b0115,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,0,0,0.8561337868480724,1,1,3,0,0,1,0
sub001-ses04-block8-game2_000::b0116,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,3,0.5,5,4,0.8840073529411765,1,3,5,0,0,0,0
sub001-ses04-block8-game2_000::b0117,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,3,0.5,4,4,0.8435843746482043,1,0,3,0,0,0,0
sub001-ses04-block8-game2_000::b0118,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,5,4,0.8785714285714286,1,4,4,0,0,0,0
sub001-ses04-block8-game2_000::b0119,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,2,0,0.7892635314995564,1,5,5,0,0,0,0
sub001-ses04-block8-game2_000::b0120,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,5,26,0,Short,3,0.75,3,0.6,3,5,0.8290290256855606,4,5,5,0,0,0,0
sub001-ses04-block8-game2_000::b0121,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,5,26,0,Short,3,0.75,4,0.4,3,2,0.8512379397947274,1,3,5,0,0,0,0
sub001-ses04-block8-game2_000::b0122,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,6,26,0,Short,3,0.6,4,0.3333333333333333,2,2,0.8631336296981532,1,1,5,0,0,1,0
sub001-ses04-block8-game2_000::b0123,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,3,0.5,3,5,0.8531469116843544,1,0,0,0,0,0,0
sub001-ses04-block8-game2_000::b0124,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,2,26,0,Short,0,0.0,1,1.0,3,3,0.9055851063829787,3,2,0,1,1,0,0
sub001-ses04-block8-game2_000::b0125,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,45,26,1,Long,34,0.7727272727272727,6,0.26666666666666666,0,3,0.8375381509712372,2,1,2,0,0,0,1
sub001-ses04-block8-game2_000::b0126,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,1,26,0,Short,0,0.0,1,1.0,5,5,0.9130434782608695,1,0,1,0,0,0,1
sub001-ses04-block8-game2_000::b0127,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,17,26,0,Short,15,0.9375,6,0.23529411764705882,5,5,0.8530623010957219,1,1,1,0,0,1,1
sub001-ses04-block8-game2_000::b0128,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,1,0,0.8329703832752613,1,3,5,1,0,0,0
sub001-ses04-block8-game2_000::b0129,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,3,2,0.9109730848861284,1,5,5,0,0,0,0
sub001-ses04-block8-game2_000::b0130,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,1,1,0.8007251318421531,1,3,3,1,1,0,0
sub001-ses04-block8-game2_000::b0131,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,1,0.5,2,0.6666666666666666,0,2,0.8874074074074074,1,3,0,0,0,0,0
sub001-ses04-block8-game2_000::b0132,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,36,26,1,Long,32,0.9142857142857143,6,0.3055555555555556,3,3,0.8079272851251016,2,5,0,0,0,0,0
sub001-ses04-block8-game2_000::b0133,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,33,26,1,Long,29,0.90625,6,0.24242424242424243,0,1,0.8066825888333314,2,4,3,0,0,0,0
sub001-ses04-block8-game2_000::b0134,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,27,26,1,Long,23,0.8846153846153846,6,0.2962962962962963,3,3,0.8239807956252944,1,0,2,0,0,0,0
sub001-ses04-block8-game2_000::b0135,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,48,26,1,Long,38,0.8085106382978723,6,0.20833333333333334,5,1,0.8278531716483849,1,3,3,0,1,0,0
sub001-ses04-block8-game2_000::b0136,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,2,1.0,3,0.3333333333333333,0,0,0.8202020202020202,1,1,3,0,0,1,0
sub001-ses04-block8-game2_000::b0137,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,5,3,0.8034332688588008,1,5,1,0,0,0,1
sub001-ses04-block8-game2_000::b0138,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,8,26,0,Short,6,0.8571428571428571,3,0.5,0,5,0.7797599421359662,1,3,3,0,0,0,0
sub001-ses04-block8-game2_000::b0139,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,3,1.0,4,0.25,1,1,0.7805967841682128,1,0,0,1,1,0,0
sub001-ses04-block8-game2_000::b0140,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,13,26,0,Short,10,0.8333333333333334,6,0.3076923076923077,3,0,0.8317431002713794,3,5,5,1,0,0,0
sub001-ses04-block8-game2_000::b0141,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,8,26,0,Short,5,0.7142857142857143,4,0.5,3,3,0.851502853685415,2,1,1,0,0,0,0
sub001-ses04-block8-game2_000::b0142,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,11,26,0,Short,9,0.9,5,0.36363636363636365,0,0,0.8212573337008684,1,5,5,0,0,0,0
sub001-ses04-block8-game2_000::b0143,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,9,26,0,Short,8,1.0,5,0.3333333333333333,0,5,0.831391933824957,3,4,3,0,0,0,1
sub001-ses04-block8-game2_000::b0144,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,20,26,0,Short,17,0.8947368421052632,5,0.3,3,1,0.8138836911203727,2,1,1,0,0,0,0
sub001-ses04-block8-game2_000::b0145,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,9,26,0,Short,7,0.875,3,0.4444444444444444,4,0,0.8236686723917077,2,2,2,0,0,1,1
sub001-ses04-block8-game2_000::b0146,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,13,26,0,Short,11,0.9166666666666666,5,0.3076923076923077,5,2,0.8189453707386837,1,5,5,0,0,0,0
sub001-ses04-block8-game2_000::b0147,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,16,26,0,Short,10,0.6666666666666666,6,0.375,4,3,0.82901594295375,1,2,4,0,0,0,0
sub001-ses04-block8-game2_000::b0148,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,7,26,0,Short,6,1.0,5,0.2857142857142857,1,0,0.8293314792989132,3,1,0,0,0,0,0
sub001-ses04-block8-game2_000::b0149,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,15,26,0,Short,14,1.0,6,0.26666666666666666,3,4,0.8227734293010139,2,3,3,0,0,0,0
sub001-ses04-block8-game2_000::b0150,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,8,26,0,Short,4,0.5714285714285714,4,0.375,2,2,0.8063536522971385,3,3,3,0,0,1,1
sub001-ses04-block8-game2_000::b0151,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,44,26,1,Long,32,0.7441860465116279,6,0.38636363636363635,3,3,0.8103061366204756,1,0,1,0,0,0,1
sub001-ses04-block8-game2_000::b0152,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,40,26,1,Long,29,0.7435897435897436,6,0.3,0,0,0.8295425564926289,1,3,3,0,0,0,0
sub001-ses04-block8-game2_000::b0153,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,10,26,0,Short,8,0.8888888888888888,5,0.3,5,1,0.853433262852968,1,1,1,0,1,1,1
sub001-ses04-block8-game2_000::b0154,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,6,26,0,Short,5,1.0,4,0.5,0,0,0.8023931464903905,1,3,1,0,0,0,1
sub001-ses04-block8-game2_000::b0155,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,30,26,1,Long,23,0.7931034482758621,6,0.26666666666666666,5,5,0.7847287018694034,2,4,5,0,0,0,0
sub001-ses04-block8-game2_000::b0156,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,10,26,0,Short,5,0.5555555555555556,6,0.4,2,0,0.8303513745222812,3,0,1,0,0,0,0
sub001-ses04-block8-game2_000::b0157,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,27,26,1,Long,20,0.7692307692307693,6,0.37037037037037035,5,3,0.808557094581947,1,3,5,0,0,0,0
sub001-ses04-block8-game2_000::b0158,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,175,26,1,Long,148,0.8505747126436781,6,0.21714285714285714,0,5,0.8447215246132023,2,4,3,0,0,0,0
sub001-ses04-block8-game2_000::b0159,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,12,26,0,Short,9,0.8181818181818182,6,0.25,5,1,0.8659264241437206,1,0,1,0,1,0,1
sub001-ses04-block8-game2_000::b0160,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,7,26,0,Short,6,1.0,4,0.42857142857142855,2,2,0.8649360262504271,2,1,5,1,1,0,0
sub001-ses04-block8-game2_000::b0161,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,10,26,0,Short,9,1.0,5,0.4,3,0,0.8410624955525512,3,1,5,1,0,0,0
sub001-ses04-block8-game2_000::b0162,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,16,26,0,Short,9,0.6,5,0.3125,5,1,0.8771925807248884,2,2,5,0,0,1,0
sub001-ses04-block8-game2_000::b0163,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,36,26,1,Long,26,0.7428571428571429,6,0.2777777777777778,0,3,0.8459180238780057,1,3,5,0,0,0,0
sub001-ses04-block8-game2_000::b0164,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,14,26,0,Short,12,0.9230769230769231,6,0.21428571428571427,5,1,0.866604234880137,1,5,5,0,1,0,0
sub001-ses04-block8-game2_000::b0165,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,10,26,0,Short,7,0.7777777777777778,4,0.4,5,5,0.8592475958634374,1,4,1,0,0,0,1
sub001-ses04-block8-game2_000::b0166,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,1,0.3333333333333333,2,0.75,1,1,0.8795864499646012,1,3,1,1,1,0,1
sub001-ses04-block8-game2_000::b0167,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,3,26,0,Short,1,0.5,2,0.6666666666666666,0,3,0.8935185185185185,2,0,1,0,0,0,0
sub001-ses04-block8-game2_000::b0168,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,5,26,0,Short,3,0.75,4,0.4,5,5,0.8780262798094498,2,3,3,0,0,0,0
sub001-ses04-block8-game2_000::b0169,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,9,26,0,Short,5,0.625,3,0.6666666666666666,5,1,0.8377097012002672,2,4,0,0,0,0,0
sub001-ses04-block8-game2_000::b0170,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,3,1.0,4,0.25,2,1,0.8519642608816576,1,2,3,0,1,0,0
sub001-ses04-block8-game2_000::b0171,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,10,26,0,Short,6,0.6666666666666666,4,0.5,0,1,0.8457060878557267,2,1,4,0,0,0,0
sub001-ses04-block8-game2_000::b0172,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,0,0,0.8987373737373737,1,4,3,0,0,0,0
sub001-ses04-block8-game2_000::b0173,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,1,0.3333333333333333,2,0.75,2,1,0.8180261207046922,2,5,2,1,0,0,1
sub001-ses04-block8-game2_000::b0174,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,121,26,1,Long,93,0.775,6,0.24793388429752067,3,4,0.8333469972811605,2,1,2,0,0,0,1
sub001-ses04-block8-game2_000::b0175,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,12,26,0,Short,9,0.8181818181818182,5,0.3333333333333333,2,4,0.8816739313671814,2,2,4,1,0,1,0
sub001-ses04-block8-game2_000::b0176,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,15,26,0,Short,11,0.7857142857142857,6,0.26666666666666666,4,0,0.84669917496691,2,0,0,0,0,0,0
sub001-ses04-block8-game2_000::b0177,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,2,26,0,Short,1,1.0,2,0.5,1,1,0.8767441860465117,1,1,1,1,1,1,1
sub001-ses04-block8-game2_000::b0178,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,3,1.0,4,0.25,0,0,0.853139338731444,2,4,2,0,0,0,1
sub001-ses04-block8-game2_000::b0179,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,11,26,0,Short,7,0.7,6,0.36363636363636365,3,0,0.8322516954766701,3,5,4,1,0,0,0
sub001-ses04-block8-game2_000::b0180,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,51,26,1,Long,42,0.84,6,0.35294117647058826,5,5,0.8497626198870694,3,2,0,0,0,0,0
sub001-ses04-block8-game2_000::b0181,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,2,0.6666666666666666,3,0.5,4,1,0.8130247741591436,1,4,1,0,1,0,1
sub001-ses04-block8-game2_000::b0182,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,4,26,0,Short,3,1.0,3,0.5,3,3,0.8509372979961216,2,4,5,0,0,0,0
sub001-ses04-block8-game2_000::b0183,test/sub001/ses-04/sub001-ses04-block8-game2_000.npy,sub001,2,39,26,1,Long,35,0.9210526315789473,6,0.3076923076923077,5,1,0.860940879906638,2,1,1,0,0,0,0
