event_id,file,subject,session,block,game,chunk,start_pos,end_pos,pre_pos,commit_pos,length_real_steps,start_global_idx,end_global_idx,commit_global_idx,commit_action,entropy_at_pre,entropy_at_onset,entropy_at_commit,margin_at_pre,margin_at_onset,margin_at_commit,q_gap_at_pre,q_gap_at_onset,q_gap_at_commit,rollout_spread_at_pre,rollout_spread_at_onset,rollout_spread_at_commit,cross2,is_long,bout_class
sub001-ses04-block4-game2_000::b0093,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1739,1740,1738,1741,2,88280,88329,88376,1,0.8611874536636869,0.8970202196546726,1.1955788610078566,0.5022469771840921,0.4985913427476256,0.03709366897512395,0.0,3.1552059650421143,0.0,0.0,0.7401747703552246,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0094,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1745,1747,1744,1748,3,88573,88667,88717,1,0.7958687788129645,0.8425602374142698,0.9904389209802007,0.5583552724594352,0.5655661677370514,0.32183875781368737,2.8767688274383545,0.10553979873657227,0.6939263343811035,0.05132484436035156,0.6467945575714111,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0095,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1751,1753,1750,1754,3,88868,88964,89011,1,0.8766848856580918,0.8844548880723275,0.9235198376209948,0.5248611695966513,0.5428317665858667,0.39709855525400206,0.3779010772705078,3.589970827102661,0.0,0.0,0.9310009479522705,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0096,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1757,1760,1756,1761,4,89157,89304,89353,1,0.8874176968611421,0.9101027874665318,1.2153213579573032,0.4893846054895281,0.523876440785519,0.0371559070276129,0.05398273468017578,0.6961569786071777,3.2248780727386475,0.1055607795715332,0.39730167388916016,0.698979377746582,26,0,Short
sub001-ses04-block4-game2_000::b0097,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1765,1766,1764,1767,2,89551,89599,89648,1,1.0794335557450225,0.9299073747162243,1.0977668090078152,0.38005974836987905,0.4975732520951426,0.3023419440798425,2.535033941268921,0.13631796836853027,3.0307750701904297,0.0,0.5706009864807129,0.08344626426696777,26,0,Short
sub001-ses04-block4-game2_000::b0098,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1771,1773,1770,1774,3,89846,89940,89990,1,0.9733387808884914,0.9244503718765368,1.0863033733379592,0.4209365759429764,0.4889026856357569,0.3030491045230392,0.3984978199005127,0.0,2.7485413551330566,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0099,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1778,1779,1777,1780,2,90186,90233,90285,5,0.8989068273507885,1.0206375639261798,1.1443064274891024,0.4980616749430935,0.37982641795922567,0.23233512808205004,0.0,2.7845723628997803,0.0987386703491211,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0100,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1786,1789,1785,1790,4,90590,90727,90775,2,1.1416437711759184,0.5356420834944915,1.144677868951189,0.4166843377892716,0.7673112521768006,0.16175807616228505,4.008857250213623,2.4410154819488525,3.4930524826049805,1.1116828918457031,0.0,0.9038662910461426,26,0,Short
sub001-ses04-block4-game2_000::b0101,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1799,1800,1798,1801,2,91190,91242,91293,2,1.0857606037478242,1.167380277839465,0.9755961894446092,0.4190594030329069,0.2811936042108528,0.38285321639335135,2.672534227371216,2.7054381370544434,2.8348171710968018,0.0,0.36310410499572754,0.23582863807678223,26,0,Short
sub001-ses04-block4-game2_000::b0102,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1840,1842,1839,1843,3,93179,93274,93321,3,0.9825477440895698,0.8719396357214448,0.9156779782128521,0.48710638020816777,0.5029439417250658,0.40502645415001726,3.52750301361084,0.0,0.0,0.6865999698638916,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0103,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1869,1871,1868,1872,3,94632,94734,94784,2,0.45740773487034303,0.3641146867450821,0.9597394965408885,0.8222120505143962,0.8727099796089338,0.4967206963602344,0.0551152229309082,3.445380449295044,0.0,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0104,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1888,1896,1887,1897,9,95566,95949,95997,2,0.9578397038777094,0.7690771903133344,0.9917259298193357,0.4707297009270297,0.6092741192449831,0.430138083584922,3.8754143714904785,4.045774459838867,3.6958210468292236,0.28145503997802734,0.5737502574920654,0.2552223205566406,26,0,Short
sub001-ses04-block4-game2_000::b0105,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1902,1905,1901,1906,4,96236,96388,96438,1,0.9388281440497204,0.7282686805608152,0.8875132523784707,0.3636043155703401,0.6147743559517813,0.39021693725853146,2.7901716232299805,0.0,3.693711280822754,0.0,0.0,0.39328455924987793,26,0,Short
sub001-ses04-block4-game2_000::b0106,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1911,1912,1910,1913,2,96678,96725,96775,1,0.8292860930283529,0.8436640737418967,1.0532966915218998,0.48888472288726703,0.5213287587337128,0.24284204005240007,3.700854778289795,0.028444766998291016,0.0,0.3717818260192871,0.1901416778564453,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0107,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1917,1918,1916,1919,2,96962,97006,97053,1,0.8351578515022845,0.9482927062690899,1.303619158055544,0.5306250975981074,0.45785756879181994,0.1731275975550836,0.0,0.0,0.0,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0108,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1924,1925,1923,1926,2,97298,97342,97390,1,0.8758050817223877,0.8665304719782011,1.1130156107387015,0.5647504909863037,0.44201372880857176,0.32265558860032756,0.0,0.0,0.0,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0109,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1930,1932,1929,1933,3,97580,97676,97722,1,0.9197664868391527,0.9273567410967805,1.217074101519451,0.500622741370929,0.4981302046409025,0.3593481105416494,0.0,3.253413200378418,0.0,0.0,0.8308298587799072,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0110,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1936,1938,1935,1939,3,97859,97954,98002,1,0.8855489532474075,0.9303963956480134,1.0796625516961573,0.5005372774948679,0.5406868480434177,0.285172108924792,0.0,0.0,3.1057615280151367,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0111,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1943,1944,1942,1945,2,98212,98261,98307,1,0.8861692433156013,0.929503593074219,1.1212964429118866,0.5144586815493657,0.48034217221845277,0.22505598669646576,3.204404592514038,0.0,0.055806636810302734,0.36634135246276855,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0112,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1950,1952,1949,1953,3,98562,98664,98713,1,1.0148253881979998,0.9778190652650239,1.1869262521880133,0.4276371006718479,0.42122670812880036,0.27611283108802925,0.00014090538024902344,0.002917766571044922,2.802985906600952,0.0,0.2730436325073242,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0113,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1957,1959,1956,1960,3,98916,99016,99063,1,1.0064191941563247,1.0050631784058628,1.2676144062025423,0.421063933209731,0.409497158973114,0.22571678961031638,0.3471968173980713,0.0,2.895141363143921,0.3908364772796631,0.0,0.34836244583129883,26,0,Short
sub001-ses04-block4-game2_000::b0114,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1975,1979,1974,1980,5,99796,99992,100039,1,1.0642972197919185,1.085867302949053,1.1599119363554151,0.35466530267057045,0.3687157596957057,0.35943208562358453,3.105436086654663,2.857706069946289,0.0,0.9474260807037354,0.3198843002319336,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0115,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,1987,1996,1986,1997,10,100379,100824,100875,1,1.1411227386792318,1.0368873667445446,1.1217187037227574,0.28237650855053104,0.38469565474393086,0.39646873582006814,0.017609357833862305,0.0,0.032675981521606445,0.0,0.0,0.009789228439331055,26,0,Short
sub001-ses04-block4-game2_000::b0116,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2000,2010,1999,2011,11,101020,101520,101568,2,1.0247827165681123,1.1280931858021317,1.0709743053100587,0.4076954480146015,0.3011557519431905,0.31543733123520995,2.761016845703125,0.0,0.08616399765014648,0.0,0.0,0.10347962379455566,26,0,Short
sub001-ses04-block4-game2_000::b0117,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2017,2022,2016,2023,6,101852,102107,102158,1,1.0600189459418463,1.1358596283390294,1.1107816345979278,0.3621363639969487,0.27617557066779547,0.2546123841454968,2.5697576999664307,2.7666640281677246,0.0,0.0,0.14796900749206543,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0118,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2028,2032,2027,2033,5,102403,102599,102644,1,1.0152957785366856,1.0077837203276994,1.2216883160630514,0.422864376775006,0.42397086879641155,0.283317204024971,0.18009662628173828,0.32739901542663574,0.06138730049133301,0.7723410129547119,1.0717227458953857,0.030984878540039062,26,0,Short
sub001-ses04-block4-game2_000::b0119,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2036,2036,2035,2037,1,102778,102778,102827,3,1.1558131116353267,1.136507391820141,1.409679984190396,0.34593797986486546,0.2995230509082811,0.19088790255336235,0.0,2.4642484188079834,0.22325348854064941,0.0,0.11477422714233398,0.32013630867004395,26,0,Short
sub001-ses04-block4-game2_000::b0120,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2104,2105,2103,2106,2,106109,106155,106202,1,0.9197585381356089,0.8016672808631966,0.9056820973312848,0.6087130386123079,0.5759890557739277,0.5183350594550136,0.1775205135345459,0.0,2.1996006965637207,0.3455545902252197,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0121,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2111,2111,2110,2112,1,106446,106446,106496,3,0.9393825242931425,0.9996246112175224,1.0099474088944165,0.4934285950809933,0.39826726690413494,0.45829256331896373,3.6809492111206055,2.7345407009124756,0.11339092254638672,0.9082672595977783,0.0,0.4995768070220947,26,0,Short
sub001-ses04-block4-game2_000::b0122,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2125,2130,2124,2131,6,107138,107389,107437,1,1.088461521863232,1.0333855737106343,0.9021951327999199,0.4867600028888653,0.5520257425027467,0.5842211201136649,0.0069997310638427734,2.9994187355041504,0.0,0.021677017211914062,0.07911849021911621,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0123,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2137,2150,2136,2151,14,107727,108361,108408,3,1.045925659710614,1.0469309109294536,0.9962244003596106,0.40362123707144676,0.361533400627599,0.5094943195172454,0.0,3.0185956954956055,0.0,0.0,0.1312398910522461,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0124,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2155,2162,2154,2163,8,108603,108927,108975,3,0.626359417019097,0.47977670307217424,1.130528529101814,0.7343679590653015,0.8123246001477454,0.4144871336649978,2.9832565784454346,3.2666687965393066,0.2955927848815918,0.0,0.3145408630371094,0.726294755935669,26,0,Short
sub001-ses04-block4-game2_000::b0125,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2171,2178,2170,2179,8,109376,109713,109760,1,0.7411395333332755,0.5261106237936559,1.0118485743309718,0.6691679437094467,0.7967823273132169,0.3259120626380484,0.09217143058776855,0.11312270164489746,3.8020923137664795,0.5597953796386719,0.3491978645324707,0.025796175003051758,26,0,Short
sub001-ses04-block4-game2_000::b0126,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2184,2185,2183,2186,2,110007,110052,110099,1,0.9447972996171372,0.9460670280756812,1.258507105027402,0.4555845750786771,0.4771516497464411,0.2336944991550804,0.0,0.33864855766296387,3.710744619369507,0.0,0.0022521018981933594,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0127,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2189,2191,2188,2192,3,110242,110339,110388,1,1.0179142026477237,0.9340703290245015,1.022746025268213,0.3885194964468942,0.4734377836741207,0.42414776563775125,3.891784429550171,3.989229202270508,3.3016581535339355,0.0,0.5135397911071777,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0128,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2196,2198,2195,2199,3,110586,110684,110734,1,0.8923083656467563,0.8633655084686277,1.0435638137259482,0.5116107478801399,0.4689171121560935,0.3798250822371585,0.06695938110351562,0.48403406143188477,0.09181690216064453,0.7162356376647949,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0129,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2203,2204,2202,2205,2,110932,110980,111029,1,0.8792874505687376,1.0519793968984186,1.3946022118910222,0.44416472363099113,0.3744595012984867,0.011374081146243331,3.334941864013672,3.3242199420928955,3.2983310222625732,0.26616477966308594,0.3554646968841553,0.47493767738342285,26,0,Short
sub001-ses04-block4-game2_000::b0130,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2210,2211,2209,2212,2,111279,111329,111384,1,0.9986919591449993,1.021412805008518,1.2195968115186702,0.3677072638856236,0.4002070876200111,0.22382440348809302,0.36122727394104004,0.015733003616333008,2.618865728378296,0.2536942958831787,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0131,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2224,2236,2223,2237,13,111979,112547,112594,3,0.9339395241483328,0.8887180613317098,1.3238179818289706,0.6035881211459942,0.48699119434029325,0.16791273475309315,3.8390398025512695,0.0,0.0,1.1464440822601318,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0132,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2265,2274,2264,2275,10,114008,114440,114489,1,0.5718755026661189,0.5019719636489333,0.957876368672568,0.7692395006967334,0.7977936802278085,0.40258322078526965,2.9601852893829346,0.20133209228515625,0.18130230903625488,0.0,0.7192814350128174,0.7714786529541016,26,0,Short
sub001-ses04-block4-game2_000::b0133,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2285,2288,2284,2289,4,115012,115159,115209,1,0.898684087926328,0.8461315819247559,1.0150257127189173,0.5056957366808743,0.5315333349072686,0.36701398691249326,0.10260868072509766,3.9560980796813965,0.2614445686340332,0.337644100189209,0.4090752601623535,0.27617955207824707,26,0,Short
sub001-ses04-block4-game2_000::b0134,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2293,2296,2292,2297,4,115406,115561,115612,1,0.9902171063881953,0.9373520241349211,0.9609416437949977,0.390484943561696,0.37443549821315325,0.46015349962915536,0.07599544525146484,3.6475696563720703,0.1132962703704834,0.0,0.22458624839782715,0.3785426616668701,26,0,Short
sub001-ses04-block4-game2_000::b0135,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2301,2303,2300,2304,3,115812,115911,115960,1,0.974147574772196,0.9192165348419503,0.9502992356238261,0.4443439927383037,0.4834894831701305,0.5028385174563665,0.2596709728240967,0.10496973991394043,0.0,0.2488422393798828,0.41641950607299805,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0136,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2309,2310,2308,2311,2,116221,116272,116321,1,1.2156651342844222,1.176770906733301,1.0124527889527704,0.0026375639082619196,0.1120418355634959,0.35772539057093644,0.2667200565338135,3.415376901626587,3.4007608890533447,0.13316822052001953,0.0,0.3998734951019287,26,0,Short
sub001-ses04-block4-game2_000::b0137,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2315,2317,2314,2318,3,116525,116629,116681,1,1.0049287566998533,1.0562761359404629,1.0589919556915506,0.3949644210705567,0.41935223084869966,0.43331489186518013,0.044660329818725586,0.056876420974731445,0.2553877830505371,0.0,0.8619804382324219,0.03692889213562012,26,0,Short
sub001-ses04-block4-game2_000::b0138,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2322,2323,2321,2324,2,116889,116938,116989,1,0.9549856494090465,0.9895792800222788,0.9535244918458592,0.45220073309968795,0.45022359355768393,0.499980404427406,0.5281860828399658,3.241637945175171,0.0006303787231445312,0.6019887924194336,0.16556429862976074,0.5278916358947754,26,0,Short
sub001-ses04-block4-game2_000::b0139,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2329,2330,2328,2331,2,117248,117298,117348,1,1.2514048464916778,1.1766464788778581,1.14657551228997,0.1789534817103548,0.3117473407290804,0.280691554762497,3.535637378692627,3.625854730606079,3.1961441040039062,0.5488588809967041,0.8523073196411133,0.6400578022003174,26,0,Short
sub001-ses04-block4-game2_000::b0140,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2336,2338,2335,2339,3,117600,117697,117744,1,1.033780285488717,1.0525559292725992,1.0211894953737053,0.4503588906343955,0.4327536813719697,0.4974267540015703,3.03485369682312,0.08215665817260742,3.2243030071258545,0.40952062606811523,0.5753023624420166,0.7675058841705322,26,0,Short
sub001-ses04-block4-game2_000::b0141,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2342,2342,2341,2343,1,117907,117907,117956,3,1.017261931555634,1.141819624346857,1.0916855528554796,0.46417605985112886,0.36406032336180794,0.43200181883745414,3.467355728149414,0.0,0.04031682014465332,0.8052949905395508,0.0,0.916863203048706,26,0,Short
sub001-ses04-block4-game2_000::b0142,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2376,2378,2375,2379,3,119650,119749,119802,1,1.1143020637330028,1.2017772009718783,1.2253402112419272,0.2845641931440225,0.06805764566727857,0.36333712929737344,2.013577461242676,0.045790672302246094,1.9463497400283813,0.17146587371826172,0.1700199842453003,0.1773993968963623,26,0,Short
sub001-ses04-block4-game2_000::b0143,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2397,2399,2396,2400,3,120775,120879,120930,1,1.1131137109676885,1.2048346640077081,0.9617183922159617,0.48506900313618895,0.3297575394567621,0.5613707670251065,1.9013824462890625,2.2906832695007324,2.076068162918091,0.0,0.46236395835876465,0.10454559326171875,26,0,Short
sub001-ses04-block4-game2_000::b0144,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2404,2415,2403,2416,12,121141,121707,121752,2,1.2991128869346256,1.093581436549154,0.955965672545583,0.2288148733803156,0.480708792492098,0.533973623025168,0.16361308097839355,1.6553882360458374,1.2127801179885864,0.0,0.0,0.06128227710723877,26,0,Short
sub001-ses04-block4-game2_000::b0145,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2423,2427,2422,2428,5,122109,122314,122358,2,1.23516679539247,0.8042433326035778,1.16915727334014,0.35327315487491795,0.6760510488295801,0.3529455579145121,0.5892128348350525,2.0113112926483154,0.04976551607251167,0.18035590648651123,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0146,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2435,2442,2434,2443,8,122711,123115,123176,1,0.8023112877691901,1.1227194920606205,0.32438562499119766,0.6064261815285221,0.39171964149553173,0.9000640105291603,0.0,0.00201683328486979,0.016287965700030327,0.0,0.0,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0147,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2448,2580,2447,2581,133,123463,131415,131470,2,1.6087630731843467,1.4348000492250188,1.0435559660934242,0.0340135194747207,0.16624024181666203,0.5356729856510649,0.0,0.0077385008335113525,0.024608373641967773,0.0,0.8745380342006683,0.17178714275360107,26,1,Long
sub001-ses04-block4-game2_000::b0148,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2588,2590,2587,2591,3,131850,131955,132011,1,0.7942967257640071,0.7133908904445228,1.396050021336999,0.5889077549582464,0.6292601835572156,0.273308067069863,0.05420351028442383,1.8481624126434326,1.9021120071411133,0.14096546173095703,1.4466251134872437,1.57937353849411,26,0,Short
sub001-ses04-block4-game2_000::b0149,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2596,2602,2595,2603,7,132281,132613,132671,2,1.1307371844669158,1.2276079324265068,0.9742965010334141,0.414239024144198,0.38962630078152427,0.5913266446323744,0.06793451309204102,2.0154056549072266,0.012122869491577148,0.1083754301071167,0.09693992137908936,0.09595465660095215,26,0,Short
sub001-ses04-block4-game2_000::b0150,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2612,2619,2611,2620,8,133135,133519,133569,2,0.8793892197774184,0.8214267004689993,0.8665331880747931,0.5631252830417424,0.5578526420901276,0.6642036024892354,0.0,0.14738929271697998,1.8711503744125366,0.0,0.1917935609817505,1.500028908252716,26,0,Short
sub001-ses04-block4-game2_000::b0151,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2627,2634,2626,2635,8,133939,134324,134380,2,0.8900831489958811,0.6257612453014125,0.9958763806395897,0.5874739351968891,0.7529147763419505,0.5727523253540688,0.04250919818878174,0.0,0.23668336868286133,0.0364232063293457,0.0,0.1040048599243164,26,0,Short
sub001-ses04-block4-game2_000::b0152,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2641,2648,2640,2649,8,134703,135069,135120,1,0.510671729815515,0.41382818652956105,0.903827306454415,0.811205390905323,0.8595825317225396,0.6184625923142624,0.10005545616149902,2.415447950363159,1.905663013458252,0.23412418365478516,0.2724006175994873,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0153,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2653,2659,2652,2660,7,135329,135625,135677,2,1.2550146597125627,1.2433735973812385,0.9435638941549248,0.04046896643929948,0.1917637442394653,0.5922768532150633,0.0,1.9793273210525513,2.286661386489868,0.0,0.03624415397644043,0.35913753509521484,26,0,Short
sub001-ses04-block4-game2_000::b0154,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2685,2686,2684,2687,2,136985,137034,137083,1,1.2086073431115314,1.1438788588136017,1.1376943524818055,0.39502756795592664,0.41346926398635797,0.4254015575599199,1.9655283689498901,0.009450674057006836,0.1305863857269287,0.0,0.17041707038879395,0.23958420753479004,26,0,Short
sub001-ses04-block4-game2_000::b0155,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2691,2692,2690,2693,2,137291,137341,137395,1,1.1339715899600886,1.1587829195729231,1.1703682784690295,0.3974561238420511,0.4054244538990476,0.39979493105115577,0.30304455757141113,0.0,0.14165806770324707,0.03407740592956543,0.0,0.6338870525360107,26,0,Short
sub001-ses04-block4-game2_000::b0156,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2702,2704,2701,2705,3,137853,137952,138001,1,1.1271400780299357,1.1882366589653814,1.1376661870613045,0.33235734377649967,0.381341678457877,0.38604606772247985,0.06280398368835449,0.0,2.930093765258789,0.4635202884674072,0.0,0.7449584007263184,26,0,Short
sub001-ses04-block4-game2_000::b0157,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2709,2710,2708,2711,2,138209,138262,138311,1,1.1951742509156449,1.1553376181741024,1.2530700786915228,0.3931509846667933,0.3879284633560467,0.39669261232417774,0.0628499984741211,1.0518839359283447,2.5568687915802,0.0,1.2594141960144043,0.7460031509399414,26,0,Short
sub001-ses04-block4-game2_000::b0158,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2715,2716,2714,2717,2,138515,138569,138622,1,1.207516523219471,1.2011874188448437,1.1465904238210214,0.39211475278940555,0.3987548407562898,0.5059854916788575,0.1037665605545044,0.23373687267303467,0.0,0.0,0.5514185428619385,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0159,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2721,2723,2720,2724,3,138836,138938,138989,1,1.174227454455537,1.1888708858650554,1.1660172782416691,0.4371810106265042,0.3969865930193476,0.45615186356558235,0.09335470199584961,0.0,0.01306450366973877,0.1379002332687378,0.0,0.26782143115997314,26,0,Short
sub001-ses04-block4-game2_000::b0160,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2735,2740,2734,2741,6,139563,139813,139871,1,1.1985394742293118,1.2347546034649763,1.1127310577343321,0.31527012145353517,0.34587060919857404,0.528144077665626,1.9865741729736328,0.3288555145263672,1.7806671857833862,0.16228806972503662,0.4170083999633789,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0161,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2746,2750,2745,2751,5,140127,140328,140380,1,1.1637142290226112,1.1411819868848263,1.0912493306195294,0.4514295067993166,0.454654490166143,0.5247412717251859,0.18683159351348877,0.30890870094299316,0.0,0.3360062837600708,0.5306572914123535,0.0,26,0,Short
sub001-ses04-block4-game2_000::b0162,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2755,2780,2754,2781,26,140580,141844,141899,3,1.1138998082230767,1.0987037950873983,1.1080940995366888,0.46832443830310966,0.42815821769057827,0.525454356824964,2.7163233757019043,0.11211240291595459,0.0,0.7679541110992432,0.09285902976989746,0.0,26,1,Long
sub001-ses04-block4-game2_000::b0163,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2789,2796,2788,2797,8,142330,142684,142733,2,0.684214648642684,0.8989345767182273,0.9250168286346552,0.6911655743472225,0.4339495703007656,0.6363426348440554,2.2193045616149902,0.0,0.06405019760131836,0.3959711790084839,0.0,0.022261619567871094,26,0,Short
sub001-ses04-block4-game2_000::b0164,test/sub001/ses-04/sub001-ses04-block4-game2_000.npy,sub001,04,4,2,000,2805,2810,2804,2811,6,143160,143413,143465,2,0.7065042623121655,0.5116924272922982,0.9682943660060486,0.7060497777032463,0.7963978370227791,0.5941109000592513,2.1017086505889893,0.5235862731933594,2.0763540267944336,0.08615493774414062,0.28377223014831543,0.0,26,0,Short
